variant,seed,episode,return,steps,accept_rate,avg_premium,loss_paid_sum,min_capital,final_capital,bankrupt,time_to_ruin,ez_steps,ez_phases,ez_repeats,exploration_steps,exploration_rate
Fixed,12,45,85133.48708090195,500,0.988,393.7085091614048,-108438.03849236494,50000.0,135133.48708090204,0,-1,0,0,0,24,0.048
Fixed,12,46,138420.96529774828,500,0.97,398.7051626461068,-53882.635861519455,50000.0,188420.96529774842,0,-1,0,0,0,21,0.042
Fixed,12,47,61072.130134135106,500,0.984,390.733339018938,-130063.55780668935,50000.0,111072.13013413498,0,-1,0,0,0,19,0.038
Fixed,12,48,105986.03507894953,500,0.992,400.65323416648374,-89406.71622986879,50000.0,155986.03507894947,0,-1,0,0,0,24,0.048
Fixed,12,49,136042.22771853924,500,0.968,409.33389320058274,-57810.151044741535,50000.0,186042.22771853907,0,-1,0,0,0,25,0.05
Fixed,12,50,-573770.6202698661,32,1.0,359.66250117123127,-285279.8203073455,-223770.62026986605,-223770.62026986605,1,31,0,0,0,3,0.09375
Fixed,12,51,102195.3774097489,500,0.984,396.80325985342506,-88651.01504228047,50000.0,152195.37740974902,0,-1,0,0,0,26,0.052
Fixed,12,52,143413.68627805475,500,0.988,392.95385357822,-47813.62861571639,50000.0,193413.6862780549,0,-1,0,0,0,15,0.03
Fixed,12,53,120764.62567077708,500,0.992,394.0112977277848,-73102.85308323371,50000.0,170764.6256707771,0,-1,0,0,0,23,0.046
Fixed,12,54,139194.20867524503,500,0.97,389.0061914365316,-47820.71323438898,50000.0,189194.20867524485,0,-1,0,0,0,29,0.058
Fixed,12,55,134991.4159421368,500,0.978,402.67894513865434,-60979.52199513987,50000.0,184991.41594213678,0,-1,0,0,0,18,0.036
Fixed,12,56,144441.90905641785,500,0.984,394.4008203337832,-48807.54385912762,50000.0,194441.90905641788,0,-1,0,0,0,21,0.042
Fixed,12,57,118532.37299929427,500,0.984,394.1333401241923,-72260.5218660504,50000.0,168532.3729992944,0,-1,0,0,0,33,0.066
Fixed,12,58,121185.99526973612,500,0.956,397.75230778410844,-68043.02808255606,50000.0,171185.99526973598,0,-1,0,0,0,26,0.052
Fixed,12,59,127271.13903945439,500,0.99,396.52283556100093,-68143.18936301339,50000.0,177271.1390394543,0,-1,0,0,0,14,0.028
Fixed,12,60,105902.54462183874,500,0.978,395.6433613880524,-83882.53741128666,50000.0,155902.54462183866,0,-1,0,0,0,24,0.048
Fixed,12,61,114962.32595580402,500,0.99,397.70182538080695,-79718.79828442073,50000.0,164962.32595580403,0,-1,0,0,0,27,0.054
Fixed,12,62,134484.86670149924,500,0.978,398.173423093277,-59507.235904866684,50000.0,184484.86670149918,0,-1,0,0,0,27,0.054
Fixed,12,63,123897.00861645621,500,0.974,394.0180768604396,-65923.63027988741,50000.0,173897.0086164562,0,-1,0,0,0,27,0.054
Fixed,12,64,136355.9575446508,500,0.994,398.72274505780257,-57760.493597272674,50000.0,186355.95754465077,0,-1,0,0,0,33,0.066
Fixed,12,65,118614.03431373068,500,0.978,397.351336356321,-71878.43114845174,50000.0,168614.03431373066,0,-1,0,0,0,30,0.06
Fixed,12,66,132149.9651879699,500,0.988,394.41863113569343,-60987.65358110555,50000.0,182149.96518796982,0,-1,0,0,0,26,0.052
Fixed,12,67,119202.65377712846,500,0.948,400.6793324504724,-69159.4745980732,50000.0,169202.65377712843,0,-1,0,0,0,27,0.054
Fixed,12,68,130112.46989457835,500,0.988,400.0979835755429,-66092.79691012512,50000.0,180112.46989457836,0,-1,0,0,0,28,0.056
Fixed,12,69,124350.6194839447,500,0.998,400.45291455427486,-73480.04980373077,50000.0,174350.61948394464,0,-1,0,0,0,17,0.034
Fixed,12,70,130127.45142968812,500,0.976,400.2795163422334,-56899.59740849233,50000.0,180127.45142968808,0,-1,0,0,0,25,0.05
Fixed,12,71,104127.73908017186,500,0.976,403.08771327577654,-87656.42246017136,50000.0,154127.7390801717,0,-1,0,0,0,21,0.042
Fixed,12,72,128043.10713378561,500,0.976,389.41476068731214,-61137.42417576376,50000.0,178043.1071337856,0,-1,0,0,0,31,0.062
Fixed,12,73,71867.40675897516,500,0.99,403.8521300855309,-126690.95962812529,50000.0,121867.40675897503,0,-1,0,0,0,23,0.046
Fixed,12,74,130739.50043922143,500,0.998,389.83327310692096,-61469.88208245943,50000.0,180739.50043922133,0,-1,0,0,0,25,0.05
Fixed,12,75,142660.3100711794,500,0.968,397.2942227647324,-47710.24683951182,50000.0,192660.3100711794,0,-1,0,0,0,37,0.074
Fixed,12,76,113890.03682304283,500,0.95,400.26863949323956,-73946.59062661447,50000.0,163890.03682304273,0,-1,0,0,0,21,0.042
Fixed,12,77,117796.2359863756,500,0.99,395.58869427864,-76023.29302791104,50000.0,167796.23598637557,0,-1,0,0,0,26,0.052
Fixed,12,78,135621.77596409654,500,0.984,393.7561038877906,-57298.639387164134,50000.0,185621.77596409654,0,-1,0,0,0,20,0.04
Fixed,12,79,141525.52335658253,500,0.96,391.38833956917125,-42850.50506298055,50000.0,191525.52335658274,0,-1,0,0,0,23,0.046
Fixed,12,80,130790.59902259332,500,0.972,400.9127648171083,-59533.359671297,50000.0,180790.5990225933,0,-1,0,0,0,28,0.056
Fixed,12,81,134871.03972362567,500,0.968,389.96942949196523,-52268.507604404134,50000.0,184871.03972362567,0,-1,0,0,0,34,0.068
Fixed,12,82,118877.50663405514,500,0.95,402.3764296883031,-71964.28887656468,50000.0,168877.50663405508,0,-1,0,0,0,29,0.058
Fixed,12,83,101077.95253702783,500,0.968,397.0669493980644,-89627.40280457842,50000.0,151077.95253702777,0,-1,0,0,0,22,0.044
Fixed,12,84,118689.03057672578,500,0.996,400.54057024856166,-76507.4716006919,50000.0,168689.03057672578,0,-1,0,0,0,23,0.046
Fixed,12,85,136282.3589010769,500,0.976,389.3836130548696,-52838.76412425032,50000.0,186282.35890107692,0,-1,0,0,0,24,0.048
Fixed,12,86,81811.680666429,500,0.962,402.94969719809455,-111241.12605963937,50000.0,131811.68066642908,0,-1,0,0,0,29,0.058
Fixed,12,87,115323.13385554492,500,0.98,396.5428652636859,-76506.18474942379,50000.0,165323.13385554487,0,-1,0,0,0,23,0.046
Fixed,12,88,114178.19086104301,500,0.964,391.0506310067236,-66117.22261263664,50000.0,164178.19086104294,0,-1,0,0,0,26,0.052
Fixed,12,89,18222.908048359943,500,0.988,401.93280251402604,-178385.60527550758,12803.75474997636,68222.90804835991,0,-1,0,0,0,22,0.044
Fixed,12,90,125265.92444152162,500,0.98,403.93960046378936,-71093.02996704781,50000.0,175265.92444152155,0,-1,0,0,0,23,0.046
Fixed,12,91,86228.68538543666,500,0.982,384.94012912082087,-95034.4751141415,50000.0,136228.68538543672,0,-1,0,0,0,32,0.064
Fixed,12,92,121994.13942273633,500,0.952,407.3773197596814,-71411.01113789385,50000.0,171994.13942273622,0,-1,0,0,0,25,0.05
Fixed,12,93,153314.44354265055,500,0.994,397.41892209715047,-42158.69794887403,50000.0,203314.44354265055,0,-1,0,0,0,18,0.036
Fixed,12,94,131579.13434651747,500,0.956,393.11799855012777,-53449.92121906248,50000.0,181579.13434651733,0,-1,0,0,0,17,0.034
Fixed,12,95,127355.24836073416,500,0.994,403.8012163567111,-70147.76728813422,50000.0,177355.24836073423,0,-1,0,0,0,25,0.05
Fixed,12,96,95569.87277969455,500,0.994,391.4245539834082,-78929.6388032478,50000.0,145569.8727796946,0,-1,0,0,0,18,0.036
Fixed,12,97,150170.8883773423,500,0.988,395.92713367987255,-44354.55383012183,50000.0,200170.88837734226,0,-1,0,0,0,24,0.048
Fixed,12,98,140002.36305285327,500,0.992,389.0661348181386,-48068.32411628202,50000.0,190002.36305285332,0,-1,0,0,0,23,0.046
Fixed,12,99,143272.90888441523,500,0.99,393.00121949802747,-49483.40640055608,50000.0,193272.90888441523,0,-1,0,0,0,25,0.05
Fixed,12,100,138558.03509821676,500,0.994,407.2402508522663,-62926.78565275646,50000.0,188558.03509821664,0,-1,0,0,0,22,0.044
Fixed,12,101,119596.50153705076,500,0.984,397.3243981270286,-73336.37712916663,50000.0,169596.50153705064,0,-1,0,0,0,33,0.066
Fixed,12,102,128664.26156845834,500,0.99,396.65859398986356,-66264.12373972878,50000.0,178664.26156845843,0,-1,0,0,0,20,0.04
Fixed,12,103,76359.09396227378,500,0.966,397.0459699798568,-112841.83510110341,50000.0,126359.09396227378,0,-1,0,0,0,30,0.06
Fixed,12,104,121400.13309426387,500,0.988,393.68421753215404,-71746.5201454272,50000.0,171400.1330942639,0,-1,0,0,0,27,0.054
Fixed,12,105,125698.36169727579,500,0.986,400.23286791118596,-69672.68944082646,50000.0,175698.36169727574,0,-1,0,0,0,27,0.054
Fixed,12,106,105350.59566365117,500,0.982,394.02852096091465,-86894.50282626382,50000.0,155350.5956636511,0,-1,0,0,0,40,0.08
Fixed,12,107,122161.92504381294,500,0.992,390.54194286561784,-67489.53591046759,50000.0,172161.92504381278,0,-1,0,0,0,21,0.042
Fixed,12,108,118277.77451486394,500,0.988,390.7417072265254,-73501.57712870397,50000.0,168277.7745148639,0,-1,0,0,0,23,0.046
Fixed,12,109,130957.9320262326,500,0.966,393.56688207819843,-58499.147750354925,50000.0,180957.93202623245,0,-1,0,0,0,24,0.048
Fixed,12,110,119069.95710105605,500,0.99,400.42182663618917,-77263.44679493931,50000.0,169069.9571010559,0,-1,0,0,0,33,0.066
Fixed,12,111,116689.17336750339,500,0.99,404.8913221484483,-82736.75516240299,50000.0,166689.17336750356,0,-1,0,0,0,21,0.042
Fixed,12,112,119185.77056670652,500,0.994,393.567814817371,-74365.3792255857,50000.0,169185.77056670652,0,-1,0,0,0,18,0.036
Fixed,12,113,128083.16672006265,500,0.99,393.25010740010424,-64958.068700715485,50000.0,178083.16672006258,0,-1,0,0,0,29,0.058
Fixed,12,114,104000.94758900357,500,0.988,395.2356350180591,-80481.57944525797,50000.0,154000.94758900357,0,-1,0,0,0,28,0.056
Fixed,12,115,99357.59962081653,500,0.984,382.2341516153599,-87402.52770974481,50000.0,149357.59962081653,0,-1,0,0,0,32,0.064
Fixed,12,116,138167.3322438791,500,0.978,401.98446693888474,-56960.8636678903,50000.0,188167.33224387915,0,-1,0,0,0,28,0.056
Fixed,12,117,110571.53498497678,500,0.946,404.08965004927006,-79694.37915476035,45457.15340592268,160571.53498497675,0,-1,0,0,0,28,0.056
Fixed,12,118,144881.0301845819,500,0.996,394.5164738323794,-50879.8484248513,50000.0,194881.03018458196,0,-1,0,0,0,25,0.05
Fixed,12,119,80086.68063011325,500,0.992,400.92258819072475,-117169.61212232208,50000.0,130086.68063011319,0,-1,0,0,0,30,0.06
Fixed,12,120,127690.25862811148,500,0.982,395.90713694819124,-66076.6950894768,50000.0,177690.2586281116,0,-1,0,0,0,32,0.064
Fixed,12,121,134527.34185228896,500,0.976,401.7590250538998,-60400.437870774,50000.0,184527.34185228887,0,-1,0,0,0,35,0.07
Fixed,12,122,107867.01779185007,500,0.976,393.744268796483,-81435.63753257963,50000.0,157867.01779185014,0,-1,0,0,0,28,0.056
Fixed,12,123,113159.37388396912,500,0.978,390.69203040838727,-73594.60300036518,50000.0,163159.37388396898,0,-1,0,0,0,34,0.068
Fixed,12,124,124237.70932221587,500,0.992,391.0935552389391,-66508.54502869808,50000.0,174237.70932221576,0,-1,0,0,0,29,0.058
Fixed,12,125,117688.6480650217,500,0.99,390.1268756461866,-75138.05416799389,50000.0,167688.6480650217,0,-1,0,0,0,22,0.044
Fixed,12,126,116678.29249490444,500,0.988,394.8753099567012,-73624.8440676734,50000.0,166678.2924949043,0,-1,0,0,0,30,0.06
Fixed,12,127,134519.35749495166,500,0.986,396.75294867393694,-60429.51573061852,50000.0,184519.3574949518,0,-1,0,0,0,26,0.052
Fixed,12,128,58220.306865828294,500,0.996,399.6626585324605,-139559.27441915497,50000.0,108220.30686582827,0,-1,0,0,0,23,0.046
Fixed,12,129,135946.61811521807,500,0.99,399.76647321623983,-59483.532891523406,50000.0,185946.61811521807,0,-1,0,0,0,29,0.058
Fixed,12,130,142573.04074427838,500,0.986,399.58864889763913,-53386.47812298395,50000.0,192573.04074427826,0,-1,0,0,0,25,0.05
Fixed,12,131,81507.44348318967,500,0.988,397.5530442496543,-112157.68648460052,50000.0,131507.44348318968,0,-1,0,0,0,20,0.04
Fixed,12,132,116101.05327910223,500,0.99,383.0707127041287,-59883.853127704744,50000.0,166101.05327910226,0,-1,0,0,0,22,0.044
Fixed,12,133,103280.80959091106,500,0.982,396.728318035724,-90451.65011508489,50000.0,153280.809590911,0,-1,0,0,0,28,0.056
Fixed,12,134,125641.41377657131,500,0.982,397.56905013237855,-67828.5424057355,50000.0,175641.41377657143,0,-1,0,0,0,35,0.07
Fixed,12,135,134660.1082916732,500,0.99,398.5583916095772,-57627.10148165504,50000.0,184660.10829167307,0,-1,0,0,0,23,0.046
Fixed,12,136,131185.14460891072,500,0.99,401.12808822477706,-66827.49324559842,50000.0,181185.14460891057,0,-1,0,0,0,28,0.056
Fixed,12,137,137720.87535559703,500,0.996,394.5662732650956,-57934.827764338566,50000.0,187720.8753555971,0,-1,0,0,0,23,0.046
Fixed,12,138,131437.55001638667,500,0.988,395.6089142025241,-62226.14778354866,50000.0,181437.55001638664,0,-1,0,0,0,25,0.05
Fixed,12,139,133960.21163926003,500,0.97,382.7793878968229,-50864.952858339195,50000.0,183960.21163925994,0,-1,0,0,0,23,0.046
Fixed,12,140,137935.91071238284,500,0.982,383.82403741009125,-48780.807926125075,50000.0,187935.91071238267,0,-1,0,0,0,20,0.04
Fixed,12,141,78724.54883056239,500,0.98,379.8742904663086,-105952.04271996008,50000.0,128724.54883056237,0,-1,0,0,0,32,0.064
Fixed,12,142,132753.62708407085,500,0.984,386.9837445728178,-56887.53261145507,50000.0,182753.62708407085,0,-1,0,0,0,28,0.056
Fixed,12,143,134450.41494062732,500,0.996,387.45301836178487,-57049.77438334585,50000.0,184450.41494062723,0,-1,0,0,0,24,0.048
Fixed,12,144,134525.49054648544,500,0.996,386.81848014789415,-57895.45004144267,50000.0,184525.4905464854,0,-1,0,0,0,24,0.048
Fixed,12,145,115096.87978394314,500,0.986,389.88154640062345,-74630.70916937233,50000.0,165096.879783943,0,-1,0,0,0,23,0.046
Fixed,12,146,142860.74176885298,500,0.99,402.303039051788,-55772.2906163431,50000.0,192860.74176885307,0,-1,0,0,0,16,0.032
Fixed,12,147,106490.89840355676,500,0.984,386.08212065212126,-80031.01138044383,50000.0,156490.89840355676,0,-1,0,0,0,30,0.06
Fixed,12,148,107902.33557503704,500,0.986,387.4190729655794,-64468.246598141464,50000.0,157902.33557503717,0,-1,0,0,0,24,0.048
Fixed,12,149,144977.34230689934,500,0.988,398.00972241814804,-49047.35726375364,50000.0,194977.34230689929,0,-1,0,0,0,31,0.062
Fixed,12,150,140957.37301134557,500,0.994,399.48008915692026,-56485.347350396194,50000.0,190957.37301134557,0,-1,0,0,0,17,0.034
Fixed,12,151,124163.1452211082,500,0.988,391.18947940606336,-67088.92162341539,50000.0,174163.14522110825,0,-1,0,0,0,33,0.066
Fixed,12,152,107440.94941969708,500,0.986,386.96876935301157,-80536.11879441419,50000.0,157440.949419697,0,-1,0,0,0,21,0.042
Fixed,12,153,116953.48555602251,500,0.996,397.524505090522,-80893.02233589497,50000.0,166953.4855560227,0,-1,0,0,0,27,0.054
Fixed,12,154,87825.75797043441,500,0.992,386.89919933484447,-103047.05309077456,50000.0,137825.75797043432,0,-1,0,0,0,14,0.028
Fixed,12,155,99925.40007765859,500,0.994,400.88531994579785,-97185.33910413765,50000.0,149925.40007765853,0,-1,0,0,0,24,0.048
Fixed,12,156,104168.25352637147,500,0.992,383.4112963080406,-80707.22244307936,50000.0,154168.25352637155,0,-1,0,0,0,27,0.054
Fixed,12,157,122440.75123863186,500,0.988,395.71012924943375,-71997.15725910974,46198.70829078639,172440.75123863193,0,-1,0,0,0,27,0.054
Fixed,12,158,120607.85720461082,500,0.992,390.38710268658974,-72618.31136218531,50000.0,170607.85720461071,0,-1,0,0,0,28,0.056
Fixed,12,159,115698.70231139933,500,0.962,388.25780207302864,-68645.94790372952,50000.0,165698.7023113993,0,-1,0,0,0,31,0.062
Fixed,12,160,-494347.6015601461,146,0.9863013698630136,386.14722778730925,-249952.8023615186,-144347.60156014608,-144347.60156014608,1,145,0,0,0,13,0.08904109589041095
Fixed,12,161,140272.51511394704,500,0.98,400.06613092130544,-53818.012545047015,50000.0,190272.51511394707,0,-1,0,0,0,22,0.044
Fixed,12,162,126634.1498503583,500,0.994,398.52716978215113,-69569.42634420043,50000.0,176634.14985035837,0,-1,0,0,0,25,0.05
Fixed,12,163,123378.86974715233,500,0.996,391.05221683241757,-70381.15905989172,50000.0,173378.86974715238,0,-1,0,0,0,21,0.042
Fixed,12,164,118608.66955145418,500,0.984,390.26260778089846,-72393.08654278381,50000.0,168608.66955145408,0,-1,0,0,0,30,0.06
Fixed,12,165,141755.2588797545,500,0.984,401.1300900137521,-55345.75587885986,50000.0,191755.25887975455,0,-1,0,0,0,28,0.056
Fixed,12,166,128934.65973769735,500,0.992,402.5645242737186,-68943.8843274622,50000.0,178934.65973769734,0,-1,0,0,0,24,0.048
Fixed,12,167,99398.35605911176,500,0.974,393.109658992266,-90581.49929187934,46139.204176239335,149398.35605911177,0,-1,0,0,0,22,0.044
Fixed,12,168,119996.53804961561,500,0.99,397.9652611626519,-76864.68193575578,50000.0,169996.53804961563,0,-1,0,0,0,25,0.05
Fixed,12,169,126531.17859059609,500,0.99,392.0856633138175,-66171.29688010282,50000.0,176531.17859059613,0,-1,0,0,0,21,0.042
Fixed,12,170,104750.26366513211,500,0.99,392.72485582467283,-88999.28481780775,50000.0,154750.26366513205,0,-1,0,0,0,29,0.058
Fixed,12,171,109605.18660173751,500,0.986,400.2555873040979,-86514.93162268597,50000.0,159605.18660173746,0,-1,0,0,0,28,0.056
Fixed,12,172,104578.47821676183,500,0.982,394.47984489161223,-88350.72039904112,50000.0,154578.47821676172,0,-1,0,0,0,26,0.052
Fixed,12,173,124375.57395498923,500,0.98,395.2824561459677,-69181.59472444441,50000.0,174375.57395498935,0,-1,0,0,0,29,0.058
Fixed,12,174,119831.27156327991,500,0.998,389.73307225794974,-73224.92748806044,50000.0,169831.27156327994,0,-1,0,0,0,29,0.058
Fixed,12,175,142105.06176033677,500,0.996,394.3887610052484,-51610.82253279936,50000.0,192105.06176033663,0,-1,0,0,0,24,0.048
Fixed,12,176,135064.1049104489,500,0.978,399.3685144549255,-57413.26080873706,50000.0,185064.1049104491,0,-1,0,0,0,23,0.046
Fixed,12,177,134944.79378427766,500,0.992,400.4709761027367,-62930.03094517618,50000.0,184944.79378427766,0,-1,0,0,0,15,0.03
Fixed,12,178,108671.47467109449,500,0.96,383.5683382908503,-71585.13385871441,50000.0,158671.47467109465,0,-1,0,0,0,19,0.038
Fixed,12,179,129280.27452985432,500,0.99,391.1022302714261,-63814.48244536116,50000.0,179280.27452985433,0,-1,0,0,0,24,0.048
Fixed,12,180,124619.26926914186,500,0.98,393.67184304217903,-66819.60021990068,50000.0,174619.2692691418,0,-1,0,0,0,28,0.056
Fixed,12,181,102384.41790192571,500,0.988,379.4510161847721,-84470.0058752747,50000.0,152384.41790192577,0,-1,0,0,0,22,0.044
Fixed,12,182,128003.82326181738,500,0.978,398.995507060872,-66575.09942658429,50000.0,178003.8232618173,0,-1,0,0,0,23,0.046
Fixed,12,183,109221.36018050688,500,0.99,401.39314006073306,-88416.4240692983,50000.0,159221.36018050683,0,-1,0,0,0,16,0.032
Fixed,12,184,109339.39704569685,500,0.998,393.1238543485592,-83387.32187075385,50000.0,159339.39704569682,0,-1,0,0,0,21,0.042
Fixed,12,185,139523.71366215206,500,0.988,403.01944155345564,-58042.78919055293,50000.0,189523.71366215186,0,-1,0,0,0,25,0.05
Fixed,12,186,96253.7035949109,500,0.988,395.5862416111023,-96918.22155776108,50000.0,146253.70359491088,0,-1,0,0,0,29,0.058
Fixed,12,187,82354.2533107051,500,0.926,399.95940240670484,-96160.69693266941,50000.0,132354.25331070513,0,-1,0,0,0,26,0.052
Fixed,12,188,81722.57272116281,500,0.962,386.96050519011374,-102000.8915359212,50000.0,131722.5727211628,0,-1,0,0,0,25,0.05
Fixed,12,189,134030.6616955597,500,0.976,395.47623594960226,-57632.273774381145,50000.0,184030.66169555965,0,-1,0,0,0,24,0.048
Fixed,12,190,135098.21220242188,500,0.986,403.79473401953675,-61084.58054767438,50000.0,185098.2122024219,0,-1,0,0,0,24,0.048
Fixed,12,191,108877.0563762993,500,0.986,402.4194809834324,-87558.99899958548,50000.0,158877.05637629927,0,-1,0,0,0,25,0.05
Fixed,12,192,131661.76067281974,500,0.994,393.4390419570493,-60425.86200633738,50000.0,181661.76067281957,0,-1,0,0,0,23,0.046
Fixed,12,193,108305.52304423887,500,0.992,396.4371037079442,-85763.36456139525,49711.30994099577,158305.52304423891,0,-1,0,0,0,23,0.046
Fixed,12,194,124326.68849657466,500,0.992,391.71129676411226,-68882.85653461322,50000.0,174326.68849657464,0,-1,0,0,0,26,0.052
Fixed,12,195,119423.40203863378,500,0.994,380.4812932311889,-68556.40516212869,50000.0,169423.4020386337,0,-1,0,0,0,17,0.034
